#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
    9980  -0.46315390   0.88627785   0.29064888  -0.95682979  -2.95494699
    9981  -0.99812800  -0.06116006   0.28234521  -0.95931286  -1.79583597
    9982  -0.35148233  -0.93619454   0.15969673  -0.98716611  -0.51953745
    9983   0.71126068  -0.70292830   0.10015662  -0.99497169   0.69096524
    9984   0.93198782   0.36248964   0.10950421  -0.99398631   1.83200991
    9985   0.04939431   0.99877936   0.18542710  -0.98265803   2.90567183
    9986  -0.89167392   0.45267823   0.32329240  -0.94629914  -2.36976981
    9987  -0.77714658  -0.62931961   0.34778506  -0.93757427  -1.24532652
    9988   0.25739479  -0.96630633   0.25966796  -0.96569794  -0.00235319
    9989   0.98722297  -0.15934494   0.23281224  -0.97252172   1.17580080
    9990   0.54834121   0.83625472   0.27249384  -0.96215755   2.28522921
    9991  -0.53968656   0.84186602   0.37419444  -0.92735028  -2.95505571
    9992  -0.98881400  -0.14915386   0.36659747  -0.93037963  -1.79643297
    9993  -0.26734796  -0.96360004   0.24679610  -0.96906745  -0.52001244
    9994   0.77061421  -0.63730192   0.18818529  -0.98213357   0.69049025
    9995   0.89629561   0.44345707   0.19728865  -0.98034543   1.83165693
    9996  -0.03908987   0.99923569   0.27202401  -0.96229047   2.90519667
    9997  -0.92819935   0.37208325   0.40600097  -0.91387266  -2.37012267
    9998  -0.71847314  -0.69555467   0.42962262  -0.90300852  -1.24567950
    9999   0.34180737  -0.93977004   0.34446383  -0.93879956  -0.00282818
   10000   0.99744403  -0.07145189   0.31843653  -0.94794416   1.17520380
   10001   0.47227070   0.88145357   0.35669625  -0.93422043   2.28499842
   10002  -0.61199367   0.79086268   0.45458555  -0.89070308  -2.95492053
   10003  -0.97175795  -0.23597983   0.44706726  -0.89450032  -1.79605353
   10004  -0.18112032  -0.98346096   0.33102101  -0.94362336  -0.51951092
   10005   0.82393402  -0.56668574   0.27413777  -0.96169043   0.69062555
   10006   0.85358572   0.52095240   0.28328192  -0.95903671   1.83154809
   10007  -0.12726799   0.99186838   0.35612598  -0.93443793   2.90508795
   10008  -0.95745730   0.28857499   0.48518509  -0.87441146  -2.37010932
   10009  -0.65417433  -0.75634384   0.50775409  -0.86150205  -1.24566627
   10010   0.42354369  -0.90587568   0.42598155  -0.90473187  -0.00269288
   10011   0.99985546   0.01700060   0.40097481  -0.91608906   1.17521703
   10012   0.39250249   0.91975093   0.43798155  -0.89898396   2.28488970
   10013  -0.67950904   0.73366714   0.53163511  -0.84697354  -2.95502925
   10014  -0.94709337  -0.32095817   0.52437842  -0.85148531  -1.79604018
   10015  -0.09347459  -0.99562168   0.41323930  -0.91062248  -0.51961970
   10016   0.87080276  -0.49163252   0.35783640  -0.93378431   0.69088304
   10017   0.80419254   0.59436882   0.36648390  -0.93042439   1.83204973
   10018  -0.21444964   0.97673506   0.43710342  -0.89941126   2.90534544
   10019  -0.97921866   0.20280726   0.56057155  -0.82810599  -2.37009621
   10020  -0.58475351  -0.81121105   0.58210975  -0.81311023  -1.24589705
   10021   0.50196385  -0.86488861   0.50438499  -0.86347890  -0.00280163
   10022   0.99443841   0.10531998   0.48037452  -0.87706345   1.17523026
   10023   0.30966109   0.95084697   0.51572460  -0.85675442   2.28490305
   10024  -0.74170411   0.67072725   0.60431737  -0.79674369  -2.95489407
   10025  -0.91501337  -0.40342349   0.59758514  -0.80180544  -1.79602706
   10026  -0.00509698  -0.99998701   0.49200156  -0.87059432  -0.51948434
   10027   0.91085339  -0.41273004   0.43918827  -0.89839506   0.69065213
   10028   0.74850285   0.66313159   0.44772229  -0.89417267   1.83157480
   10029  -0.29995224   0.95395422   0.51520157  -0.85706908   2.90499234
   10030  -0.99331307   0.11545164   0.63166487  -0.77524161  -2.37020493
   10031  -0.51075429  -0.85972673   0.65151352  -0.75863701  -1.24563968
   10032   0.57645380  -0.81712973   0.57882953  -0.81544858  -0.00291041
   10033   0.98123521   0.19281474   0.55611563  -0.83110493   1.17512155
   10034   0.22439517   0.97449821   0.58952945  -0.80774689   2.28479409
   10035  -0.79809189   0.60253578   0.67246324  -0.74013054  -2.95500278
   10036  -0.87576914  -0.48273018   0.66620541  -0.74576825  -1.79613578
   10037   0.08332054  -0.99652278   0.56712449  -0.82363206  -0.51959312
   10038   0.94377238  -0.33059600   0.51677001  -0.85612422   0.69078743
   10039   0.68695259   0.72670221   0.52469021  -0.85129321   1.83195424
   10040  -0.38310629   0.92370427   0.58854300  -0.80846590   2.90549397
   10041  -0.99963021   0.02719207   0.69745046  -0.71663302  -2.36982536
   10042  -0.43275604  -0.90151107   0.71584576  -0.69825846  -1.24538231
   10043   0.64643025  -0.76297307   0.64826632  -0.76141369  -0.00240889
   10044   0.96034926   0.27879983   0.62701648  -0.77900594   1.17562306
   10045   0.13737231   0.99051946   0.65815598  -0.75288159   2.28541780
   10046  -0.84823090   0.52962661   0.73508275  -0.67797744  -2.95474529
   10047  -0.82966793  -0.55825722   0.72942972  -0.68405575  -1.79600048
   10048   0.17108569  -0.98525614   0.63770211  -0.77028310  -0.51957983
   10049   0.96930194  -0.24587350   0.59031802  -0.80717075   0.69092274
   10050   0.62002379   0.78458303   0.59778088  -0.80165952   1.83208954
   10051  -0.46326077   0.88622200   0.65778828  -0.75320292   2.90538526
   10052  -0.99812061  -0.06128041   0.75829959  -0.65190619  -2.37017822
   10053  -0.35136944  -0.93623686   0.77499157  -0.63197154  -1.24573517
   10054   0.71134543  -0.70284253   0.71328390  -0.70087528  -0.00276184
   10055   0.93194407   0.36260203   0.69376713  -0.72019935   1.17514813
   10056   0.04927388   0.99878532   0.72246164  -0.69141096   2.28494287
   10057  -0.89172852   0.45257071   0.79227823  -0.61015999  -2.95497632
   10058  -0.77707070  -0.62941331   0.78703558  -0.61690760  -1.79598725
   10059   0.25751129  -0.96627527   0.70337498  -0.71081901  -0.51968873
   10060   0.98724216  -0.15922591   0.65934992  -0.75183624   0.69093603
   10061   0.54824036   0.83632082   0.66638750  -0.74560559   1.83198071
   10062  -0.53978807   0.84180093   0.72161710  -0.69229239   2.90564275
   10063  -0.98879600  -0.14927308   0.81266648  -0.58272904  -2.36967683
   10064  -0.26723176  -0.96363229   0.82754165  -0.56140435  -1.24523365
   10065   0.77069104  -0.63720900   0.77212936  -0.63546544  -0.00226024
   10066   0.89624214   0.44356516   0.75430661  -0.65652233   1.17577171
   10067  -0.03921036   0.99923098   0.78043973  -0.62523103   2.28544426
   10068  -0.92824423   0.37197134   0.84290981  -0.53805482  -2.95459676
   10069  -0.71838927  -0.69564134   0.83848107  -0.54493070  -1.79597390
   10070   0.34192067  -0.93972880   0.76336944  -0.64596218  -0.51955330
   10071   0.99745268  -0.07133163   0.72322083  -0.69061685   0.69094932
   10072   0.47216439   0.88151050   0.72968018  -0.68378860   1.83199394
   10073  -0.61208898   0.79078889   0.77998155  -0.62580252   2.90565586
   10074  -0.97172952  -0.23609699   0.86092871  -0.50872564  -2.36954141
   10075  -0.18100174  -0.98348278   0.87386358  -0.48617122  -1.24509835
   10076   0.82400239  -0.56658638   0.82527339  -0.56473339  -0.00224701
   10077   0.85352290   0.52105534   0.80938154  -0.58728313   1.17578495
   10078  -0.12738758   0.99185300   0.83278185  -0.55360126   2.28521347
   10079  -0.95749211   0.28845954   0.88733613  -0.46112317  -2.95494962
   10080  -0.65408313  -0.75642270   0.88353509  -0.46836492  -1.79632688
   10081   0.42365292  -0.90582460   0.81775671  -0.57556409  -0.52002841
   10082   0.99985343   0.01712116   0.78165936  -0.62370557   0.69059640
   10083   0.39239156   0.91979825   0.78756243  -0.61623484   1.83151901
   10084  -0.67959750   0.73358518   0.83244383  -0.55410945   2.90530300
   10085  -0.94705468  -0.32107237   0.90278596  -0.43009010  -2.37013841
   10086  -0.09335454  -0.99563295   0.91366231  -0.40647405  -1.24569535
   10087   0.87086207  -0.49152753   0.87219673  -0.48915520  -0.00272200
   10088   0.80412090   0.59446579   0.85837179  -0.51302809   1.17530990
   10089  -0.21456742   0.97670919   0.87856960  -0.47761434   2.28498244
   10090  -0.97924310   0.20268920   0.92457348  -0.38100371  -2.95481443
   10091  -0.58465570  -0.81128156   0.92133158  -0.38877764  -1.79594743
   10092   0.50206810  -0.86482805   0.86518306  -0.50145620  -0.51952678
   10093   0.99442565   0.10543989   0.83372676  -0.55217725   0.69060969
   10094   0.30954644   0.95088434   0.83888000  -0.54431641   1.83165431
   10095  -0.74178499   0.67063779   0.87821954  -0.47825769   2.90519404
   10096  -0.91496474  -0.40353382   0.93730903  -0.34849930  -2.37024736
   10097  -0.00497640  -0.99998760   0.94605255  -0.32401329  -1.24580419
   10098   0.91090316  -0.41262019   0.91201752  -0.41015127  -0.00270877
   10099   0.74842286   0.66322184   0.90040982  -0.43504274   1.17520118
   10100  -0.30006725   0.95391804   0.91739392  -0.39798033   2.28487372
   10101  -0.99332702   0.11533187   0.95466661  -0.29767719  -2.95492315
   10102  -0.51065063  -0.85978830   0.95212549  -0.30570754  -1.79605615
   10103   0.57655227  -0.81706023   0.90617007  -0.42291343  -0.51963556
   10104   0.98121190   0.19293305   0.87915194  -0.47654152   0.69086713
   10105   0.22427768   0.97452527   0.88353509  -0.46836492   1.83203375
   10106  -0.79816455   0.60243952   0.91700488  -0.39887604   2.90532947
   10107  -0.87571090  -0.48283577   0.96441078  -0.26440859  -2.37011194
   10108   0.08344070  -0.99651277   0.97095889  -0.23924643  -1.24566889
   10109   0.94381225  -0.33048218   0.94473964  -0.32782164  -0.00281755
   10110   0.68686497   0.72678506   0.93538058  -0.35364279   1.17509246
   10111  -0.38321766   0.92365807   0.94897926  -0.31533846   2.28488708
   10112  -0.99963349   0.02707154   0.97724068  -0.21213350  -2.95490980
   10113  -0.43264732  -0.90156323   0.97539240  -0.22047609  -1.79592085
   10114   0.64652228  -0.76289511   0.94000304  -0.34116599  -0.51962233
   10115   0.96031559   0.27891561   0.91783065  -0.39697221   0.69088042
   10116   0.13725288   0.99053603   0.92147392  -0.38844022   1.83204710
   10117  -0.84829473   0.52952433   0.94867086  -0.31626505   2.90534282
   10118  -0.82960063  -0.55835724   0.98402798  -0.17801374  -2.37022066
   10119   0.17120448  -0.98523551   0.98832339  -0.15237077  -1.24577761
   10120   0.96933156  -0.24575663   0.97001690  -0.24303739  -0.00280427
   10121   0.61992919   0.78465778   0.96294379  -0.26970223   1.17522764
   10122  -0.46336761   0.88616616   0.97313666  -0.23022833   2.28490019
   10123  -0.99811321  -0.06140076   0.99218088  -0.12480826  -2.95501876
   10124  -0.35125655  -0.93627924   0.99107820  -0.13328171  -1.79602969
   10125   0.71143019  -0.70275676   0.96647835  -0.25674817  -0.51960903
   10126   0.93190038   0.36271438   0.94932514  -0.31429568   0.69089365
   10127   0.04915345   0.99879122   0.95220006  -0.30547509   1.83206034
   10128  -0.89178306   0.45246318   0.97293955  -0.23105979   2.90523386
   10129  -0.77699482  -0.62950701   0.99591070  -0.09034326  -2.37020755
   10130   0.25762779  -0.96624422   0.99791491  -0.06454281  -1.24564230
   10131   0.98726135  -0.15910687   0.98772067  -0.15623024  -0.00291306
   10132   0.54813951   0.83638692   0.98303533  -0.18341646   1.17511892
   10133  -0.53988957   0.84173584   0.98967695  -0.14331613   2.28491354
   10134  -0.98877800  -0.14939231   0.99932909  -0.03662541  -2.95500541
   10135  -0.26711556  -0.96366453   0.99897963  -0.04516316  -1.79601634
   10136   0.77076787  -0.63711607   0.98538870  -0.17032067  -0.51959574
   10137   0.89618862   0.44367322   0.97338897  -0.22915907   0.69090688
   10138  -0.03933084   0.99922627   0.97549993  -0.21999981   1.83195150
   10139  -0.92828906   0.37185940   0.98950130  -0.14452413   2.90561342
   10140  -0.71830541  -0.69572794   0.99999726  -0.00233184  -2.36982799
   10141   0.34203398  -0.93968761   0.99972278   0.02354489  -1.24526286
   10142   0.99746126  -0.07121135   0.99763006  -0.06880576  -0.00241151
   10143   0.47205812   0.88156742   0.99534070  -0.09642009   1.17574251
   10144  -0.61218435   0.79071504   0.99844366  -0.05576969   2.28541517
   10145  -0.97170103  -0.23621416   0.99867409   0.05147840  -2.95462584
   10146  -0.18088315  -0.98350459   0.99906170   0.04330890  -1.79600310
   10147   0.82407069  -0.56648701   0.99657601  -0.08268169  -0.51946044
   10148   0.85346007   0.52115822   0.98986852  -0.14198710   0.69067603
   10149  -0.12750718   0.99183762   0.99117553  -0.13255578   1.83159864
   10150  -0.95752686   0.28834409   0.99843001  -0.05601345   2.90513849
   10151  -0.65399188  -0.75650156   0.99625814   0.08642738  -2.37018108
   10152   0.42376214  -0.90577352   0.99368817   0.11217763  -1.24561572
   10153   0.99985135   0.01724172   0.99979740   0.02012773  -0.00288652
   10154   0.39228067   0.91984558   0.99997216  -0.00745873   1.17514539
   10155  -0.67968595   0.73350322   0.99944925   0.03318452   2.28494024
   10156  -0.94701594  -0.32118654   0.99016452   0.13990785  -2.95497894
   10157  -0.09323449  -0.99564415   0.99132389   0.13144197  -1.79598987
   10158   0.87092131  -0.49142250   0.99998289   0.00584683  -0.51956922
   10159   0.80404919   0.59456277   0.99853092  -0.05418518   0.69093347
   10160  -0.21468519   0.97668332   0.99899608  -0.04479732   1.83197808
   10161  -0.97926754   0.20257112   0.99948901   0.03196447   2.90563989
   10162  -0.58455789  -0.81135201   0.98478395   0.17378327  -2.36980152
   10163   0.50217241  -0.86476755   0.97993302   0.19932699  -1.24535835
   10164   0.99441296   0.10555979   0.99415839   0.10793113  -0.00238497
   10165   0.30943179   0.95092165   0.99676710   0.08034513   1.17576909
   10166  -0.74186581   0.67054832   0.99266386   0.12090678   2.28544164
   10167  -0.91491604  -0.40364414   0.97400653   0.22651981  -2.95459938
   10168  -0.00485583  -0.99998820   0.97582662   0.21854620  -1.79597652
   10169   0.91095293  -0.41251037   0.99556404   0.09408640  -0.51943386
   10170   0.74834293   0.66331208   0.99940377   0.03452653   0.69070268
   10171  -0.30018228   0.95388186   0.99902976   0.04404062   1.83162510
   10172  -0.99334091   0.11521210   0.99267864   0.12078560   2.90504289
   10173  -0.51054692  -0.85984987   0.96547455   0.26049733  -2.37015438
   10174   0.57665080  -0.81699073   0.95841068   0.28539276  -1.24558926
   10175   0.98118865   0.19305137   0.98063254   0.19585675  -0.00285997
   10176   0.22416016   0.97455233   0.98566198   0.16873208   1.17517197
   10177  -0.79823714   0.60234326   0.97799075   0.20864823   2.28496671
   10178  -0.87565273  -0.48294136   0.95005935   0.31206927  -2.95495224
   10179   0.08356085  -0.99650270   0.95272833   0.30382350  -1.79584122
   10180   0.94385207  -0.33036840   0.98332965   0.18183164  -0.51954269
   10181   0.68677735   0.72686785   0.99247074   0.12248190   0.69095999
   10182  -0.38332903   0.92361182   0.99127567   0.13180499   1.83200467
   10183  -0.99963677   0.02695100   0.97824472   0.20745425   2.90566659
   10184  -0.43253863  -0.90161538   0.93879807   0.34446803  -2.36977482
   10185   0.64661425  -0.76281714   0.92952526   0.36875850  -1.24533176
   10186   0.96028197   0.27903143   0.95962125   0.28129539  -0.00235841
   10187   0.13713343   0.99055260   0.96704650   0.25459975   1.17579567
   10188  -0.84835857   0.52942204   0.95579356   0.29403850   2.28522420
   10189  -0.82953328  -0.55845731   0.91875875   0.39481941  -2.95493889
   10190   0.17132328  -0.98521489   0.92190981   0.38740456  -1.79643834
   10191   0.96936119  -0.24563974   0.96327901   0.26850247  -0.52001768
   10192   0.61983454   0.78473252   0.97765839   0.21019995   0.69048500
   10193  -0.46347448   0.88611025   0.97566628   0.21926086   1.83165169
   10194  -0.99810576  -0.06152111   0.95593703   0.29357177   2.90519142
   10195  -0.35114366  -0.93632162   0.90452182   0.42642727  -2.37012768
   10196   0.71151495  -0.70267099   0.89312983   0.44979894  -1.24568474
   10197   0.93185663   0.36282673   0.93082482   0.36546564  -0.00283343
   10198   0.04903302   0.99879718   0.94055176   0.33965033   1.17519855
   10199  -0.89183766   0.45235565   0.92597204   0.37759212   2.28499317
   10200  -0.77691889  -0.62960070   0.88026673   0.47447917  -2.95492578
   10201   0.25774431  -0.96621317   0.88423193   0.46704805  -1.79605877
   10202   0.98728055  -0.15898782   0.93590641   0.35224882  -0.51963818
   10203   0.54803866   0.83645302   0.95536184   0.29543829   0.69086444
   10204  -0.53999108   0.84167075   0.95254272   0.30440494   1.83190918
   10205  -0.98875999  -0.14951153   0.92638630   0.37657458   2.90557098
   10206  -0.26699936  -0.96369672   0.86347663   0.50438881  -2.36974835
   10207   0.77084470  -0.63702315   0.85013592   0.52656329  -1.24518323
   10208   0.89613515   0.44378126   0.89509785   0.44586974  -0.00233191
   10209  -0.03945132   0.99922150   0.90710771   0.42089862   1.17582214
   10210  -0.92833388   0.37174746   0.88908619   0.45773980   2.28525066
   10211  -0.71822149  -0.69581455   0.83481741   0.55052692  -2.95503449
   10212   0.34214729  -0.93964636   0.83935839   0.54357839  -1.79628968
   10213   0.99746984  -0.07109109   0.90095103   0.43392074  -0.51999110
